timestamp,current_position,target_position,error,effort
1775638099993249857,0.1004,0.1000,-0.0004,-98.5244
1775638099995086286,0.1004,0.1000,-0.0004,-98.5244
1775638099996556340,0.1004,0.1000,-0.0004,-98.5244
1775638099998104985,0.1004,0.1000,-0.0004,-98.5244
1775638099999701582,0.1004,0.1000,-0.0004,-98.5244
1775638100001224790,0.1004,0.1000,-0.0004,-98.5244
1775638100002726939,0.1004,0.1000,-0.0004,-98.5244
1775638100004320889,0.1004,0.1000,-0.0004,-98.5244
1775638100005805881,0.1004,0.1000,-0.0004,-98.5244
1775638100007357266,0.1004,0.1000,-0.0004,-98.5244
1775638100008872376,0.1004,0.1000,-0.0004,-98.5244
1775638100010351388,0.1004,0.1000,-0.0004,-98.5244
1775638100011883862,0.1004,0.1000,-0.0004,-98.5244
1775638100013424730,0.1004,0.1000,-0.0004,-98.5244
1775638100015090323,0.1004,0.1000,-0.0004,-98.5244
1775638100016558050,0.1004,0.1000,-0.0004,-98.5244
1775638100018218120,0.1004,0.1000,-0.0004,-98.5244
1775638100019987577,0.1004,0.1000,-0.0004,-98.5244
1775638100021404825,0.1004,0.1000,-0.0004,-98.5244
1775638100023017515,0.1004,0.1000,-0.0004,-98.5244
1775638100025154937,0.1004,0.1000,-0.0004,-98.5244
1775638100027010157,0.1004,0.1000,-0.0004,-98.5244
1775638100028737561,0.1004,0.1000,-0.0004,-98.5244
1775638100030168713,0.1004,0.1000,-0.0004,-98.5244
1775638100031659087,0.1004,0.1000,-0.0004,-98.5244
1775638100033424330,0.1004,0.1000,-0.0004,-98.5244
1775638100035517711,0.1004,0.1000,-0.0004,-98.5244
1775638100037165301,0.1004,0.1000,-0.0004,-98.5244
1775638100038674156,0.1004,0.1000,-0.0004,-98.5244
1775638100040363954,0.1004,0.1000,-0.0004,-98.5244
1775638100041907506,0.1004,0.1000,-0.0004,-98.5244
1775638100043653399,0.1004,0.1000,-0.0004,-98.5244
1775638100045226189,0.1004,0.1000,-0.0004,-98.5244
1775638100046787704,0.1004,0.1000,-0.0004,-98.5244
1775638100048432435,0.1004,0.1000,-0.0004,-98.5244
1775638100049995324,0.1004,0.1000,-0.0004,-98.5244
1775638100051849239,0.1004,0.1000,-0.0004,-98.5244
1775638100053587832,0.1004,0.1000,-0.0004,-98.5244
1775638100055170909,0.1004,0.1000,-0.0004,-98.5244
1775638100056682620,0.1004,0.1000,-0.0004,-98.5244
1775638100058150714,0.1004,0.1000,-0.0004,-98.5244
1775638100060082397,0.1004,0.1000,-0.0004,-98.5244
1775638100061481809,0.1004,0.1000,-0.0004,-98.5244
1775638100063310278,0.1004,0.1000,-0.0004,-98.5244
1775638100065121381,0.1004,0.1000,-0.0004,-98.5244
1775638100066712344,0.1004,0.1000,-0.0004,-98.5244
1775638100068689861,0.1004,0.1000,-0.0004,-98.5244
1775638100070327476,0.1004,0.1000,-0.0004,-98.5244
1775638100071834599,0.1004,0.1000,-0.0004,-98.5244
1775638100073538486,0.1004,0.1000,-0.0004,-98.5244
1775638100075140070,0.1004,0.1000,-0.0004,-98.5244
1775638100076867785,0.1004,0.1000,-0.0004,-98.5244
1775638100078340541,0.1004,0.1000,-0.0004,-98.5244
1775638100080387197,0.1004,0.1000,-0.0004,-98.5244
1775638100082415992,0.1004,0.1000,-0.0004,-98.5244
1775638100083973640,0.1004,0.1000,-0.0004,-98.5244
1775638100085383376,0.1004,0.1000,-0.0004,-98.5244
1775638100086778319,0.1004,0.1000,-0.0004,-98.5244
1775638100088194953,0.1004,0.1000,-0.0004,-98.5244
1775638100089754233,0.1004,0.1000,-0.0004,-98.5244
1775638100091181318,0.1004,0.1000,-0.0004,-98.5244
1775638100092752010,0.1004,0.1000,-0.0004,-98.5244
1775638100094501109,0.1004,0.1000,-0.0004,-98.5244
1775638100096244795,0.1004,0.1000,-0.0004,-98.5244
1775638100097814132,0.1004,0.1000,-0.0004,-98.5244
1775638100099365223,0.1004,0.1000,-0.0004,-98.5244
1775638100100927671,0.1004,0.1000,-0.0004,-98.5244
1775638100102579740,0.1004,0.1000,-0.0004,-98.5244
1775638100104587138,0.1004,0.1000,-0.0004,-98.5244
1775638100106378546,0.1004,0.1000,-0.0004,-98.5244
1775638100108087808,0.1004,0.1000,-0.0004,-98.5244
1775638100109738796,0.1004,0.1000,-0.0004,-98.5244
1775638100111620887,0.1004,0.1000,-0.0004,-98.5244
1775638100113142346,0.1004,0.1000,-0.0004,-98.5244
1775638100114783844,0.1004,0.1000,-0.0004,-98.5244
1775638100116580208,0.1004,0.1000,-0.0004,-98.5244
1775638100118317793,0.1004,0.1000,-0.0004,-98.5244
1775638100120006949,0.1004,0.1000,-0.0004,-98.5244
1775638100121456686,0.1004,0.1000,-0.0004,-98.5244
1775638100123244395,0.1004,0.1000,-0.0004,-98.5244
1775638100125236733,0.1004,0.1000,-0.0004,-98.5244
1775638100126865549,0.1004,0.1000,-0.0004,-98.5244
1775638100128399653,0.1004,0.1000,-0.0004,-98.5244
1775638100130192005,0.1004,0.1000,-0.0004,-98.5244
1775638100131659411,0.1004,0.1000,-0.0004,-98.5244
1775638100133138350,0.1004,0.1000,-0.0004,-98.5244
1775638100134666505,0.1004,0.1000,-0.0004,-98.5244
1775638100136509826,0.1004,0.1000,-0.0004,-98.5244
1775638100138040724,0.1004,0.1000,-0.0004,-98.5244
1775638100139700230,0.1004,0.1000,-0.0004,-98.5244
1775638100141392804,0.1004,0.1000,-0.0004,-98.5244
1775638100142837897,0.1004,0.1000,-0.0004,-98.5244
1775638100144309461,0.1004,0.1000,-0.0004,-98.5244
1775638100145722001,0.1004,0.1000,-0.0004,-98.5244
1775638100147335978,0.1004,0.1000,-0.0004,-98.5244
1775638100148911172,0.1004,0.1000,-0.0004,-98.5244
1775638100150707600,0.1004,0.1000,-0.0004,-98.5244
1775638100152199052,0.1004,0.1000,-0.0004,-98.5244
1775638100154268782,0.1004,0.1000,-0.0004,-98.5244
1775638100155891548,0.1004,0.1000,-0.0004,-98.5244
1775638100157710959,0.1004,0.1000,-0.0004,-98.5244
1775638100159530024,0.1004,0.1000,-0.0004,-98.5244
1775638100161065388,0.1004,0.1000,-0.0004,-98.5244
1775638100162493439,0.1004,0.1000,-0.0004,-98.5244
1775638100164725161,0.1004,0.1000,-0.0004,-98.5244
1775638100166146443,0.1004,0.1000,-0.0004,-98.5244
1775638100167667700,0.1004,0.1000,-0.0004,-98.5244
1775638100169156174,0.1004,0.1000,-0.0004,-98.5244
1775638100170588315,0.1004,0.1000,-0.0004,-98.5244
1775638100172280852,0.1004,0.1000,-0.0004,-98.5244
1775638100174007248,0.1004,0.1000,-0.0004,-98.5244
1775638100175476651,0.1004,0.1000,-0.0004,-98.5244
1775638100177042975,0.1004,0.1000,-0.0004,-98.5244
1775638100178727777,0.1004,0.1000,-0.0004,-98.5244
1775638100180625810,0.1004,0.1000,-0.0004,-98.5244
1775638100182586839,0.1004,0.1000,-0.0004,-98.5244
1775638100184437494,0.1004,0.1000,-0.0004,-98.5244
1775638100186565966,0.1004,0.1000,-0.0004,-98.5244
1775638100188033106,0.1004,0.1000,-0.0004,-98.5244
1775638100190002335,0.1004,0.1000,-0.0004,-98.5244
1775638100191750949,0.1004,0.1000,-0.0004,-98.5244
1775638100193576188,0.1004,0.1000,-0.0004,-98.5244
1775638100195081938,0.1004,0.1000,-0.0004,-98.5244
1775638100196540692,0.1004,0.1000,-0.0004,-98.5244
1775638100198065138,0.1004,0.1000,-0.0004,-98.5244
1775638100199542670,0.1004,0.1000,-0.0004,-98.5244
1775638100201285188,0.1004,0.1000,-0.0004,-98.5244
1775638100202817427,0.1004,0.1000,-0.0004,-98.5244
1775638100204569632,0.1004,0.1000,-0.0004,-98.5244
1775638100207032136,0.1004,0.1000,-0.0004,-98.5244
1775638100208665583,0.1004,0.1000,-0.0004,-98.5244
1775638100210074384,0.1004,0.1000,-0.0004,-98.5244
1775638100211578755,0.1004,0.1000,-0.0004,-98.5244
1775638100213114259,0.1004,0.1000,-0.0004,-98.5244
1775638100214670607,0.1004,0.1000,-0.0004,-98.5244
1775638100216279493,0.1004,0.1000,-0.0004,-98.5244
1775638100218835231,0.1004,0.1000,-0.0004,-98.5244
1775638100220574291,0.1004,0.1000,-0.0004,-98.5244
1775638100222045132,0.1004,0.1000,-0.0004,-98.5244
1775638100223988355,0.1004,0.1000,-0.0004,-98.5244
1775638100225710909,0.1004,0.1000,-0.0004,-98.5244
1775638100227331954,0.1004,0.1000,-0.0004,-98.5244
1775638100228953007,0.1004,0.1000,-0.0004,-98.5244
1775638100230596942,0.1004,0.1000,-0.0004,-98.5244
1775638100232503082,0.1004,0.1000,-0.0004,-98.5244
1775638100234247995,0.1004,0.1000,-0.0004,-98.5244
1775638100235907263,0.1004,0.1000,-0.0004,-98.5244
1775638100237497174,0.1004,0.1000,-0.0004,-98.5244
1775638100239084926,0.1004,0.1000,-0.0004,-98.5244
1775638100240812972,0.1004,0.1000,-0.0004,-98.5244
1775638100242689040,0.1004,0.1000,-0.0004,-98.5244
1775638100244386606,0.1004,0.1000,-0.0004,-98.5244
1775638100246032399,0.1004,0.1000,-0.0004,-98.5244
1775638100247895291,0.1004,0.1000,-0.0004,-98.5244
1775638100249340879,0.1004,0.1000,-0.0004,-98.5244
1775638100250934701,0.1004,0.1000,-0.0004,-98.5244
1775638100252938920,0.1004,0.1000,-0.0004,-98.5244
1775638100254665009,0.1004,0.1000,-0.0004,-98.5244
1775638100256269932,0.1004,0.1000,-0.0004,-98.5244
1775638100257801568,0.1004,0.1000,-0.0004,-98.5244
1775638100259565130,0.1004,0.1000,-0.0004,-98.5244
1775638100261121671,0.1004,0.1000,-0.0004,-98.5244
1775638100262761208,0.1004,0.1000,-0.0004,-98.5244
1775638100264439438,0.1004,0.1000,-0.0004,-98.5244
1775638100266048098,0.1004,0.1000,-0.0004,-98.5244
1775638100267756394,0.1004,0.1000,-0.0004,-98.5244
1775638100269288497,0.1004,0.1000,-0.0004,-98.5244
1775638100270724728,0.1004,0.1000,-0.0004,-98.5244
1775638100272293387,0.1004,0.1000,-0.0004,-98.5244
1775638100273834621,0.1004,0.1000,-0.0004,-98.5244
1775638100275519679,0.1004,0.1000,-0.0004,-98.5244
1775638100277702657,0.1004,0.1000,-0.0004,-98.5244
1775638100280234776,0.1004,0.1000,-0.0004,-98.5244
1775638100281716453,0.1004,0.1000,-0.0004,-98.5244
1775638100284108119,0.1004,0.1000,-0.0004,-98.5244
1775638100285898497,0.1004,0.1000,-0.0004,-98.5244
1775638100287596182,0.1004,0.1000,-0.0004,-98.5244
1775638100289143864,0.1004,0.1000,-0.0004,-98.5244
1775638100290730128,0.1004,0.1000,-0.0004,-98.5244
1775638100292423143,0.1004,0.1000,-0.0004,-98.5244
1775638100294271690,0.1004,0.1000,-0.0004,-98.5244
1775638100296448247,0.1004,0.1000,-0.0004,-98.5244
1775638100299021887,0.1004,0.1000,-0.0004,-98.5244
1775638100300634005,0.1004,0.1000,-0.0004,-98.5244
1775638100302158991,0.1004,0.1000,-0.0004,-98.5244
1775638100303933650,0.1004,0.1000,-0.0004,-98.5244
1775638100305548873,0.1004,0.1000,-0.0004,-98.5244
1775638100307265652,0.1004,0.1000,-0.0004,-98.5244
1775638100309330266,0.1004,0.1000,-0.0004,-98.5244
1775638100311124898,0.1004,0.1000,-0.0004,-98.5244
1775638100312848606,0.1004,0.1000,-0.0004,-98.5244
1775638100314440376,0.1004,0.1000,-0.0004,-98.5244
1775638100316021877,0.1004,0.1000,-0.0004,-98.5244
1775638100317571401,0.1004,0.1000,-0.0004,-98.5244
1775638100319415378,0.1004,0.1000,-0.0004,-98.5244
1775638100321059203,0.1004,0.1000,-0.0004,-98.5244
1775638100323203485,0.1004,0.1000,-0.0004,-98.5244
1775638100325098926,0.1004,0.1000,-0.0004,-98.5244
1775638100326658874,0.1004,0.1000,-0.0004,-98.5244
1775638100328280358,0.1004,0.1000,-0.0004,-98.5244
1775638100329785453,0.1004,0.1000,-0.0004,-98.5244
1775638100331512825,0.1004,0.1000,-0.0004,-98.5244
1775638100333485451,0.1004,0.1000,-0.0004,-98.5244
1775638100335099003,0.1004,0.1000,-0.0004,-98.5244
1775638100336654261,0.1004,0.1000,-0.0004,-98.5244
1775638100338149014,0.1004,0.1000,-0.0004,-98.5244
1775638100339652529,0.1004,0.1000,-0.0004,-98.5244
1775638100341179607,0.1004,0.1000,-0.0004,-98.5244
1775638100342991286,0.1004,0.1000,-0.0004,-98.5244
1775638100344620087,0.1004,0.1000,-0.0004,-98.5244
1775638100346150578,0.1004,0.1000,-0.0004,-98.5244
1775638100348004824,0.1004,0.1000,-0.0004,-98.5244
1775638100349640696,0.1004,0.1000,-0.0004,-98.5244
1775638100351284695,0.1004,0.1000,-0.0004,-98.5244
1775638100352868917,0.1004,0.1000,-0.0004,-98.5244
1775638100354376517,0.1004,0.1000,-0.0004,-98.5244
1775638100356007692,0.1004,0.1000,-0.0004,-98.5244
1775638100357719457,0.1004,0.1000,-0.0004,-98.5244
1775638100359423599,0.1004,0.1000,-0.0004,-98.5244
1775638100360986286,0.1004,0.1000,-0.0004,-98.5244
1775638100362444972,0.1004,0.1000,-0.0004,-98.5244
1775638100364057709,0.1004,0.1000,-0.0004,-98.5244
1775638100365686155,0.1004,0.1000,-0.0004,-98.5244
1775638100367660311,0.1004,0.1000,-0.0004,-98.5244
1775638100369708121,0.1004,0.1000,-0.0004,-98.5244
1775638100371384298,0.1004,0.1000,-0.0004,-98.5244
1775638100373010546,0.1004,0.1000,-0.0004,-98.5244
1775638100374858800,0.1004,0.1000,-0.0004,-98.5244
1775638100376667828,0.1004,0.1000,-0.0004,-98.5244
1775638100378197938,0.1004,0.1000,-0.0004,-98.5244
1775638100380446944,0.1004,0.1000,-0.0004,-98.5244
1775638100382109528,0.1004,0.1000,-0.0004,-98.5244
1775638100383851253,0.1004,0.1000,-0.0004,-98.5244
1775638100385610712,0.1004,0.1000,-0.0004,-98.5244
1775638100387246493,0.1004,0.1000,-0.0004,-98.5244
1775638100388975973,0.1004,0.1000,-0.0004,-98.5244
1775638100390578652,0.1004,0.1000,-0.0004,-98.5244
1775638100392118916,0.1004,0.1000,-0.0004,-98.5244
1775638100393713304,0.1004,0.1000,-0.0004,-98.5244
1775638100395860159,0.1004,0.1000,-0.0004,-98.5244
1775638100397574387,0.1004,0.1000,-0.0004,-98.5244
1775638100399061560,0.1004,0.1000,-0.0004,-98.5244
1775638100400703907,0.1004,0.1000,-0.0004,-98.5244
1775638100402296071,0.1004,0.1000,-0.0004,-98.5244
1775638100403876697,0.1004,0.1000,-0.0004,-98.5244
1775638100405433311,0.1004,0.1000,-0.0004,-98.5244
1775638100407242338,0.1004,0.1000,-0.0004,-98.5244
1775638100408788245,0.1004,0.1000,-0.0004,-98.5244
1775638100412046199,0.1004,0.1000,-0.0004,-98.5244
1775638100414152279,0.1004,0.1000,-0.0004,-98.5244
1775638100416428947,0.1004,0.1000,-0.0004,-98.5244
1775638100418181171,0.1004,0.1000,-0.0004,-98.5244
1775638100419797003,0.1004,0.1000,-0.0004,-98.5244
1775638100421263631,0.1004,0.1000,-0.0004,-98.5244
1775638100423181828,0.1004,0.1000,-0.0004,-98.5244
1775638100426630876,0.1004,0.1000,-0.0004,-98.5244
1775638100429911124,0.1004,0.1000,-0.0004,-98.5244
1775638100431650670,0.1004,0.1000,-0.0004,-98.5244
1775638100433582415,0.1004,0.1000,-0.0004,-98.5244
1775638100435536893,0.1004,0.1000,-0.0004,-98.5244
1775638100437389171,0.1004,0.1000,-0.0004,-98.5244
1775638100439429723,0.1004,0.1000,-0.0004,-98.5244
1775638100441271474,0.1004,0.1000,-0.0004,-98.5244
1775638100443844308,0.1004,0.1000,-0.0004,-98.5244
1775638100445981496,0.1004,0.1000,-0.0004,-98.5244
1775638100448194596,0.1004,0.1000,-0.0004,-98.5244
1775638100450352755,0.1004,0.1000,-0.0004,-98.5244
1775638100452458034,0.1004,0.1000,-0.0004,-98.5244
1775638100454324823,0.1004,0.1000,-0.0004,-98.5244
1775638100456106335,0.1004,0.1000,-0.0004,-98.5244
1775638100457840659,0.1004,0.1000,-0.0004,-98.5244
1775638100459593385,0.1004,0.1000,-0.0004,-98.5244
1775638100461126907,0.1004,0.1000,-0.0004,-98.5244
1775638100462595055,0.1004,0.1000,-0.0004,-98.5244
1775638100464543024,0.1004,0.1000,-0.0004,-98.5244
1775638100466439779,0.1004,0.1000,-0.0004,-98.5244
1775638100468431852,0.1004,0.1000,-0.0004,-98.5244
1775638100470196148,0.1004,0.1000,-0.0004,-98.5244
1775638100471805751,0.1004,0.1000,-0.0004,-98.5244
1775638100473287566,0.1004,0.1000,-0.0004,-98.5244
1775638100474943179,0.1004,0.1000,-0.0004,-98.5244
1775638100476623644,0.1004,0.1000,-0.0004,-98.5244
1775638100478098689,0.1004,0.1000,-0.0004,-98.5244
1775638100479925501,0.1004,0.1000,-0.0004,-98.5244
1775638100481509887,0.1004,0.1000,-0.0004,-98.5244
1775638100482947945,0.1004,0.1000,-0.0004,-98.5244
1775638100484461334,0.1004,0.1000,-0.0004,-98.5244
1775638100485983003,0.1004,0.1000,-0.0004,-98.5244
1775638100487810364,0.1004,0.1000,-0.0004,-98.5244
1775638100489328616,0.1004,0.1000,-0.0004,-98.5244
1775638100491200228,0.1004,0.1000,-0.0004,-98.5244
1775638100493032627,0.1004,0.1000,-0.0004,-98.5244
1775638100494556714,0.1004,0.1000,-0.0004,-98.5244
1775638100496284984,0.1004,0.1000,-0.0004,-98.5244
1775638100498091442,0.1004,0.1000,-0.0004,-98.5244
1775638100499710755,0.1004,0.1000,-0.0004,-98.5244
1775638100501222880,0.1004,0.1000,-0.0004,-98.5244
1775638100503222931,0.1004,0.1000,-0.0004,-98.5244
1775638100505443616,0.1004,0.1000,-0.0004,-98.5244
1775638100507718805,0.1004,0.1000,-0.0004,-98.5244
1775638100509266231,0.1004,0.1000,-0.0004,-98.5244
1775638100511216033,0.1004,0.1000,-0.0004,-98.5244
1775638100512878684,0.1004,0.1000,-0.0004,-98.5244
1775638100514642678,0.1004,0.1000,-0.0004,-98.5244
1775638100516307944,0.1004,0.1000,-0.0004,-98.5244
1775638100517964149,0.1004,0.1000,-0.0004,-98.5244
1775638100519381241,0.1004,0.1000,-0.0004,-98.5244
1775638100520856639,0.1004,0.1000,-0.0004,-98.5244
1775638100522480746,0.1004,0.1000,-0.0004,-98.5244
1775638100524297465,0.1004,0.1000,-0.0004,-98.5244
1775638100526055654,0.1004,0.1000,-0.0004,-98.5244
1775638100527932717,0.1004,0.1000,-0.0004,-98.5244
1775638100529614616,0.1004,0.1000,-0.0004,-98.5244
1775638100531288658,0.1004,0.1000,-0.0004,-98.5244
1775638100532850537,0.1004,0.1000,-0.0004,-98.5244
1775638100534536750,0.1004,0.1000,-0.0004,-98.5244
1775638100536122673,0.1004,0.1000,-0.0004,-98.5244
1775638100537747646,0.1004,0.1000,-0.0004,-98.5244
1775638100539313981,0.1004,0.1000,-0.0004,-98.5244
1775638100540829918,0.1004,0.1000,-0.0004,-98.5244
1775638100542327696,0.1004,0.1000,-0.0004,-98.5244
1775638100544041632,0.1004,0.1000,-0.0004,-98.5244
1775638100545977511,0.1004,0.1000,-0.0004,-98.5244
1775638100547752246,0.1004,0.1000,-0.0004,-98.5244
1775638100549494246,0.1004,0.1000,-0.0004,-98.5244
1775638100551098066,0.1004,0.1000,-0.0004,-98.5244
1775638100552631348,0.1004,0.1000,-0.0004,-98.5244
1775638100554232961,0.1004,0.1000,-0.0004,-98.5244
1775638100555753791,0.1004,0.1000,-0.0004,-98.5244
1775638100557291754,0.1004,0.1000,-0.0004,-98.5244
1775638100559240121,0.1004,0.1000,-0.0004,-98.5244
1775638100560685483,0.1004,0.1000,-0.0004,-98.5244
1775638100562505889,0.1004,0.1000,-0.0004,-98.5244
1775638100564152198,0.1004,0.1000,-0.0004,-98.5244
1775638100565793241,0.1004,0.1000,-0.0004,-98.5244
1775638100567444208,0.1004,0.1000,-0.0004,-98.5244
1775638100569088705,0.1004,0.1000,-0.0004,-98.5244
1775638100570942122,0.1004,0.1000,-0.0004,-98.5244
1775638100572675780,0.1004,0.1000,-0.0004,-98.5244
1775638100574409594,0.1004,0.1000,-0.0004,-98.5244
1775638100576248325,0.1004,0.1000,-0.0004,-98.5244
1775638100577782113,0.1004,0.1000,-0.0004,-98.5244
1775638100579542607,0.1004,0.1000,-0.0004,-98.5244
1775638100581103322,0.1004,0.1000,-0.0004,-98.5244
1775638100582699214,0.1004,0.1000,-0.0004,-98.5244
1775638100584449785,0.1004,0.1000,-0.0004,-98.5244
1775638100585950134,0.1004,0.1000,-0.0004,-98.5244
1775638100587807303,0.1004,0.1000,-0.0004,-98.5244
1775638100589282798,0.1004,0.1000,-0.0004,-98.5244
1775638100590736139,0.1004,0.1000,-0.0004,-98.5244
1775638100592155870,0.1004,0.1000,-0.0004,-98.5244
1775638100593748470,0.1004,0.1000,-0.0004,-98.5244
1775638100595607345,0.1004,0.1000,-0.0004,-98.5244
1775638100598052405,0.1004,0.1000,-0.0004,-98.5244
1775638100599846950,0.1004,0.1000,-0.0004,-98.5244
1775638100601418458,0.1004,0.1000,-0.0004,-98.5244
1775638100603092329,0.1004,0.1000,-0.0004,-98.5244
1775638100604533915,0.1004,0.1000,-0.0004,-98.5244
1775638100606065574,0.1004,0.1000,-0.0004,-98.5244
1775638100607879960,0.1004,0.1000,-0.0004,-98.5244
1775638100609958263,0.1004,0.1000,-0.0004,-98.5244
1775638100611596662,0.1004,0.1000,-0.0004,-98.5244
1775638100613032662,0.1004,0.1000,-0.0004,-98.5244
1775638100614493328,0.1004,0.1000,-0.0004,-98.5244
1775638100615877339,0.1004,0.1000,-0.0004,-98.5244
1775638100617891982,0.1004,0.1000,-0.0004,-98.5244
1775638100619802335,0.1004,0.1000,-0.0004,-98.5244
1775638100621447430,0.1004,0.1000,-0.0004,-98.5244
1775638100623346269,0.1004,0.1000,-0.0004,-98.5244
1775638100625159322,0.1004,0.1000,-0.0004,-98.5244
1775638100627132562,0.1004,0.1000,-0.0004,-98.5244
1775638100628980873,0.1004,0.1000,-0.0004,-98.5244
1775638100630620111,0.1004,0.1000,-0.0004,-98.5244
1775638100632302388,0.1004,0.1000,-0.0004,-98.5244
1775638100633973794,0.1004,0.1000,-0.0004,-98.5244
1775638100635516309,0.1004,0.1000,-0.0004,-98.5244
1775638100637113757,0.1004,0.1000,-0.0004,-98.5244
1775638100639174971,0.1004,0.1000,-0.0004,-98.5244
1775638100640997727,0.1004,0.1000,-0.0004,-98.5244
1775638100642666751,0.1004,0.1000,-0.0004,-98.5244
1775638100644482434,0.1004,0.1000,-0.0004,-98.5244
1775638100646021593,0.1004,0.1000,-0.0004,-98.5244
1775638100647462412,0.1004,0.1000,-0.0004,-98.5244
1775638100648995048,0.1004,0.1000,-0.0004,-98.5244
1775638100650508890,0.1004,0.1000,-0.0004,-98.5244
1775638100652283474,0.1004,0.1000,-0.0004,-98.5244
1775638100653693741,0.1004,0.1000,-0.0004,-98.5244
1775638100655148217,0.1004,0.1000,-0.0004,-98.5244
1775638100656632021,0.1004,0.1000,-0.0004,-98.5244
1775638100658138881,0.1004,0.1000,-0.0004,-98.5244
1775638100659481664,0.1004,0.1000,-0.0004,-98.5244
1775638100661030203,0.1004,0.1000,-0.0004,-98.5244
1775638100662537725,0.1004,0.1000,-0.0004,-98.5244
1775638100664074870,0.1004,0.1000,-0.0004,-98.5244
1775638100665643099,0.1004,0.1000,-0.0004,-98.5244
1775638100667151403,0.1004,0.1000,-0.0004,-98.5244
1775638100668545154,0.1004,0.1000,-0.0004,-98.5244
1775638100669977429,0.1004,0.1000,-0.0004,-98.5244
1775638100671670493,0.1004,0.1000,-0.0004,-98.5244
1775638100674042729,0.1004,0.1000,-0.0004,-98.5244
1775638100675831705,0.1004,0.1000,-0.0004,-98.5244
1775638100677530637,0.1004,0.1000,-0.0004,-98.5244
1775638100679349125,0.1004,0.1000,-0.0004,-98.5244
1775638100681037131,0.1004,0.1000,-0.0004,-98.5244
1775638100682570492,0.1004,0.1000,-0.0004,-98.5244
1775638100684147071,0.1004,0.1000,-0.0004,-98.5244
1775638100685797141,0.1004,0.1000,-0.0004,-98.5244
1775638100687500364,0.1004,0.1000,-0.0004,-98.5244
1775638100689181891,0.1004,0.1000,-0.0004,-98.5244
1775638100690790433,0.1004,0.1000,-0.0004,-98.5244
1775638100692483213,0.1004,0.1000,-0.0004,-98.5244
1775638100694097940,0.1004,0.1000,-0.0004,-98.5244
1775638100695628969,0.1004,0.1000,-0.0004,-98.5244
1775638100697244440,0.1004,0.1000,-0.0004,-98.5244
1775638100698707367,0.1004,0.1000,-0.0004,-98.5244
1775638100700449257,0.1004,0.1000,-0.0004,-98.5244
1775638100702067885,0.1004,0.1000,-0.0004,-98.5244
1775638100703822383,0.1004,0.1000,-0.0004,-98.5244
1775638100705962642,0.1004,0.1000,-0.0004,-98.5244
1775638100707914867,0.1004,0.1000,-0.0004,-98.5244
1775638100709571946,0.1004,0.1000,-0.0004,-98.5244
1775638100711167149,0.1004,0.1000,-0.0004,-98.5244
1775638100712634197,0.1004,0.1000,-0.0004,-98.5244
1775638100714134233,0.1004,0.1000,-0.0004,-98.5244
1775638100715757362,0.1004,0.1000,-0.0004,-98.5244
1775638100717333064,0.1004,0.1000,-0.0004,-98.5244
1775638100718923232,0.1004,0.1000,-0.0004,-98.5244
1775638100720559792,0.1004,0.1000,-0.0004,-98.5244
1775638100722210593,0.1004,0.1000,-0.0004,-98.5244
1775638100723921627,0.1004,0.1000,-0.0004,-98.5244
1775638100725428796,0.1004,0.1000,-0.0004,-98.5244
1775638100727151376,0.1004,0.1000,-0.0004,-98.5244
1775638100728674450,0.1004,0.1000,-0.0004,-98.5244
1775638100730198021,0.1004,0.1000,-0.0004,-98.5244
1775638100731838562,0.1004,0.1000,-0.0004,-98.5244
1775638100733301599,0.1004,0.1000,-0.0004,-98.5244
1775638100734942677,0.1004,0.1000,-0.0004,-98.5244
1775638100736941194,0.1004,0.1000,-0.0004,-98.5244
1775638100738631255,0.1004,0.1000,-0.0004,-98.5244
1775638100740546317,0.1004,0.1000,-0.0004,-98.5244
1775638100742595007,0.1004,0.1000,-0.0004,-98.5244
1775638100744331824,0.1004,0.1000,-0.0004,-98.5244
1775638100745939428,0.1004,0.1000,-0.0004,-98.5244
1775638100747618688,0.1004,0.1000,-0.0004,-98.5244
1775638100749360109,0.1004,0.1000,-0.0004,-98.5244
1775638100751077931,0.1004,0.1000,-0.0004,-98.5244
1775638100754082620,0.1004,0.1000,-0.0004,-98.5244
1775638100755871517,0.1004,0.1000,-0.0004,-98.5244
1775638100757364288,0.1004,0.1000,-0.0004,-98.5244
1775638100759060539,0.1004,0.1000,-0.0004,-98.5244
1775638100760571450,0.1004,0.1000,-0.0004,-98.5244
1775638100762511926,0.1004,0.1000,-0.0004,-98.5244
1775638100764432101,0.1004,0.1000,-0.0004,-98.5244
1775638100766336635,0.1004,0.1000,-0.0004,-98.5244
1775638100768187936,0.1004,0.1000,-0.0004,-98.5244
1775638100769940268,0.1004,0.1000,-0.0004,-98.5244
1775638100771757777,0.1004,0.1000,-0.0004,-98.5244
1775638100773300835,0.1004,0.1000,-0.0004,-98.5244
1775638100774872366,0.1004,0.1000,-0.0004,-98.5244
1775638100776484628,0.1004,0.1000,-0.0004,-98.5244
1775638100778141771,0.1004,0.1000,-0.0004,-98.5244
1775638100779796853,0.1004,0.1000,-0.0004,-98.5244
1775638100781396498,0.1004,0.1000,-0.0004,-98.5244
1775638100782977216,0.1004,0.1000,-0.0004,-98.5244
1775638100784411845,0.1004,0.1000,-0.0004,-98.5244
1775638100785936648,0.1004,0.1000,-0.0004,-98.5244
